MATCH_ID,date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,stadium,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners,home_goals_2h,away_goals_2h,home_goals_u15,away_goals_u15
20050326_AUS_IRQ,2005-03-26,AUS,IRQ,2.0,1.0,Friendly,Sydney,Australia,False,,218.4659773569408,1.03,0.63,4,2,8,6,53.4,46.6,1,2,0,0,3,5,,,,
20050326_BEL_BIH,2005-03-26,BEL,BIH,4.0,1.0,FIFA World Cup qualification,Brussels,Belgium,False,,77.01956056864788,0.86,0.83,4,3,7,8,55.2,44.8,2,0,0,0,3,2,,,,
20050326_BFA_CPV,2005-03-26,BFA,CPV,1.0,2.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,,-43.48029706206921,2.1,0.85,7,3,15,6,50.6,49.4,2,1,0,0,8,5,,,,
20050326_BOL_ARG,2005-03-26,BOL,ARG,1.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,La Paz,-343.6265147092886,1.14,1.46,5,4,12,10,44.4,55.6,1,2,0,0,7,5,,,,
20050326_BUL_SWE,2005-03-26,BUL,SWE,0.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False,,-84.93238810062871,0.22,1.93,0,8,0,17,38.4,61.6,3,5,1,1,2,10,,,,
20050326_CHI_URU,2005-03-26,CHI,URU,1.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,,-123.63733558960712,0.21,0.5,1,1,1,1,44.2,55.8,1,1,0,0,1,0,,,,
20050326_CRC_PAN,2005-03-26,CRC,PAN,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,,139.17941724989578,2.18,0.34,8,2,19,3,61.3,38.7,2,2,0,0,7,5,,,,
20050326_CRO_ISL,2005-03-26,CRO,ISL,4.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,,282.9392134830621,2.52,0.38,8,1,18,2,61.5,38.5,4,2,0,0,7,3,,,,
20050326_CYP_JOR,2005-03-26,CYP,JOR,2.0,1.0,Friendly,Larnaca,Cyprus,False,,-211.41038846604306,1.02,0.85,2,3,5,5,49.7,50.3,0,1,0,0,3,3,,,,
20050326_CZE_FIN,2005-03-26,CZE,FIN,4.0,3.0,FIFA World Cup qualification,Teplice,Czech Republic,False,,168.98037568263817,1.45,1.52,4,6,10,13,50.1,49.9,0,1,0,0,5,11,,,,
20050326_DEN_KAZ,2005-03-26,DEN,KAZ,3.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,,299.2489365400311,1.42,0.99,4,2,10,4,61.3,38.7,4,5,0,0,1,2,,,,
20050326_ENG_NIR,2005-03-26,ENG,NIR,4.0,0.0,FIFA World Cup qualification,Manchester,England,False,,356.70893373280046,1.15,0.79,4,2,10,4,62.5,37.5,2,2,0,0,4,6,,,,
20050326_ESP_CHN,2005-03-26,ESP,CHN,3.0,0.0,Friendly,Salamanca,Spain,False,,121.7710627375709,1.86,0.51,8,1,18,1,58.4,41.6,1,2,0,0,7,4,,,,
20050326_EST_SVK,2005-03-26,EST,SVK,1.0,2.0,FIFA World Cup qualification,Tallinn,Estonia,False,,-174.2966094349033,0.62,0.48,1,2,0,4,46.8,53.2,1,2,0,0,4,3,,,,
20050326_FRA_SUI,2005-03-26,FRA,SUI,0.0,0.0,FIFA World Cup qualification,Saint-Denis,France,False,,244.1499017267156,0.91,0.6,1,2,1,3,61.2,38.8,2,4,0,0,1,1,,,,
20050326_GEO_GRE,2005-03-26,GEO,GRE,1.0,3.0,FIFA World Cup qualification,Tbilisi,Georgia,False,,-260.59585837017835,0.72,2.37,2,9,6,19,44.1,55.9,1,2,0,0,0,16,,,,
20050326_GUA_TRI,2005-03-26,GUA,TRI,5.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,,28.774638808203918,2.15,1.1,6,3,14,7,54.3,45.7,1,2,0,0,5,3,,,,
20050326_ISR_IRL,2005-03-26,ISR,IRL,1.0,1.0,FIFA World Cup qualification,Ramat Gan,Israel,False,,-183.429713376142,0.69,0.49,3,1,6,2,43.5,56.5,2,1,0,0,5,2,,,,
20050326_ITA_SCO,2005-03-26,ITA,SCO,2.0,0.0,FIFA World Cup qualification,Milan,Italy,False,,231.74157193367637,1.63,0.73,5,3,10,6,62.4,37.6,1,3,0,0,7,3,,,,
20050326_KEN_BOT,2005-03-26,KEN,BOT,1.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False,,65.67031151783294,1.55,0.85,6,3,12,6,54.3,45.7,4,1,0,0,8,2,,,,
20050326_LIE_RUS,2005-03-26,LIE,RUS,1.0,2.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,,-441.56790746954016,0.05,1.21,1,4,4,8,36.6,63.4,4,0,0,0,6,5,,,,
20050326_MAR_GUI,2005-03-26,MAR,GUI,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,,127.19073826999079,0.82,0.41,2,2,6,3,51.7,48.3,1,1,0,0,4,3,,,,
20050326_NGA_GAB,2005-03-26,NGA,GAB,2.0,0.0,FIFA World Cup qualification,Port Harcourt,Nigeria,False,,165.04118445699442,2.35,1.16,9,3,18,8,58.2,41.8,2,2,0,0,8,6,,,,
20050326_POL_AZE,2005-03-26,POL,AZE,8.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,,323.5683941184957,2.79,1.62,9,6,19,14,59.8,40.2,2,3,1,0,7,8,,,,
20050326_POR_CAN,2005-03-26,POR,CAN,4.0,1.0,Friendly,Barcelos,Portugal,False,,185.80441760082226,2.14,0.84,6,3,11,6,54.8,45.2,1,0,0,0,6,6,,,,
20050326_ROU_NED,2005-03-26,ROU,NED,0.0,2.0,FIFA World Cup qualification,Bucharest,Romania,False,,-114.81889215977708,0.37,2.11,3,7,7,15,45.5,54.5,3,1,1,0,5,10,,,,
20050326_RSA_UGA,2005-03-26,RSA,UGA,2.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,False,,206.7370279144145,0.47,0.87,3,2,6,3,55.3,44.7,3,3,0,0,6,5,,,,
20050326_SEN_LBR,2005-03-26,SEN,LBR,6.0,1.0,FIFA World Cup qualification,Dakar,Senegal,False,,218.2171740399931,3.47,1.31,11,4,20,9,63.5,36.5,3,4,0,0,6,7,,,,
20050326_SVN_GER,2005-03-26,SVN,GER,0.0,1.0,Friendly,Celje,Slovenia,False,,-180.22929687458713,0.08,1.53,0,4,3,9,43.9,56.1,2,3,0,0,4,2,,,,
20050326_TUN_MWI,2005-03-26,TUN,MWI,7.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,,228.62188172555966,1.83,1.32,7,2,17,4,62.1,37.9,4,2,0,0,3,4,,,,
20050326_TUR_ALB,2005-03-26,TUR,ALB,2.0,0.0,FIFA World Cup qualification,Istanbul,Turkey,False,,235.98310485406842,1.65,0.94,5,4,10,8,61.4,38.6,1,1,0,0,1,3,,,,
20050326_VEN_COL,2005-03-26,VEN,COL,0.0,0.0,FIFA World Cup qualification,Maracaibo,Venezuela,False,,-151.27538588143875,1.92,1.28,6,5,11,9,50.4,49.6,1,2,0,1,6,4,,,,
20050326_WAL_AUT,2005-03-26,WAL,AUT,0.0,2.0,FIFA World Cup qualification,Cardiff,Wales,False,,-28.402534150734027,1.67,2.01,4,4,8,8,50.5,49.5,3,2,0,0,4,3,,,,
20050326_ZAM_CGO,2005-03-26,ZAM,CGO,2.0,0.0,FIFA World Cup qualification,Chililabombwe,Zambia,False,,100.04733236622724,0.99,0.63,3,2,8,3,62.5,37.5,3,4,0,0,1,2,,,,
20050327_ALG_RWA,2005-03-27,ALG,RWA,1.0,0.0,FIFA World Cup qualification,Oran,Algeria,False,,54.04031825832567,0.13,0.63,1,1,3,5,55.0,45.0,5,4,0,1,7,5,,,,
20050327_BRA_PER,2005-03-27,BRA,PER,1.0,0.0,FIFA World Cup qualification,Goiânia,Brazil,False,,220.96003902530992,1.1,1.56,3,6,8,12,58.0,42.0,0,3,0,0,3,1,,,,
20050327_CIV_BEN,2005-03-27,CIV,BEN,3.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,,288.3165898043417,0.42,0.05,3,0,5,0,62.5,37.5,0,3,0,0,4,3,,,,
20050327_CMR_SDN,2005-03-27,CMR,SDN,2.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,,207.24336166288253,2.36,0.14,9,1,19,3,59.9,40.1,2,2,0,0,10,3,,,,
20050327_COD_GHA,2005-03-27,COD,GHA,1.0,1.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,,-5.255365178328702,1.02,0.86,3,5,5,11,58.0,42.0,0,4,0,0,4,3,,,,
20050327_ECU_PAR,2005-03-27,ECU,PAR,5.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False,Quito,-43.924883715482565,1.47,0.82,5,3,9,6,51.2,48.8,1,1,0,0,9,5,,,,
20050327_EGY_LBY,2005-03-27,EGY,LBY,4.0,1.0,FIFA World Cup qualification,Cairo,Egypt,False,,113.91322790153686,1.13,0.81,4,3,6,7,56.2,43.8,4,3,0,0,2,3,,,,
20050327_MEX_USA,2005-03-27,MEX,USA,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico City,34.55168254311161,1.1,0.45,2,1,5,1,47.1,52.9,1,4,0,0,3,1,,,,
20050327_MLI_TOG,2005-03-27,MLI,TOG,1.0,2.0,FIFA World Cup qualification,Bamako,Mali,False,,-14.468209251775534,1.28,1.2,4,4,6,11,53.5,46.5,1,1,0,0,5,2,,,,
20050327_ZIM_ANG,2005-03-27,ZIM,ANG,2.0,0.0,FIFA World Cup qualification,Harare,Zimbabwe,False,,-79.85989432554175,0.05,1.14,3,4,5,9,54.7,45.3,2,6,0,1,6,2,,,,
20050329_AUS_IDN,2005-03-29,AUS,IDN,3.0,0.0,Friendly,Perth,Australia,False,,319.77404747232436,2.0,1.96,7,7,16,16,54.8,45.2,2,2,0,0,5,8,,,,
20050329_BOL_VEN,2005-03-29,BOL,VEN,3.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False,La Paz,-50.31476066485152,2.29,1.03,6,3,12,5,48.8,51.2,1,3,0,0,4,1,,,,
20050329_IRL_CHN,2005-03-29,IRL,CHN,1.0,0.0,Friendly,Dublin,Republic of Ireland,False,,90.38596364429804,0.24,1.33,1,6,3,14,53.3,46.7,1,2,0,0,4,7,,,,
20050330_AND_CZE,2005-03-30,AND,CZE,0.0,4.0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,,-565.1782095774163,0.31,1.8,2,6,4,12,33.2,66.8,1,3,1,0,4,10,,,,
20050330_ARG_COL,2005-03-30,ARG,COL,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,,173.37449588604477,0.84,0.6,2,3,6,8,59.5,40.5,1,4,0,1,5,2,,,,
20050330_AUT_WAL,2005-03-30,AUT,WAL,1.0,0.0,FIFA World Cup qualification,Vienna,Austria,False,,72.48729688864387,1.55,1.41,5,4,8,8,50.8,49.2,1,4,0,0,7,10,,,,
20050330_BIH_LTU,2005-03-30,BIH,LTU,1.0,1.0,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,,138.79070254865837,1.21,0.48,3,2,6,2,40.6,59.4,2,1,0,0,1,2,,,,
20050330_CRO_MLT,2005-03-30,CRO,MLT,3.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,,480.48826061448676,0.81,0.41,3,0,7,0,67.4,32.6,1,3,0,0,5,4,,,,
20050330_ENG_AZE,2005-03-30,ENG,AZE,2.0,0.0,FIFA World Cup qualification,Newcastle,England,False,,464.19728751157027,1.32,0.7,3,2,6,6,55.3,44.7,1,4,0,0,9,4,,,,
20050330_EST_RUS,2005-03-30,EST,RUS,1.0,1.0,FIFA World Cup qualification,Tallinn,Estonia,False,,-248.13751337316126,1.76,1.17,5,4,12,12,43.0,57.0,2,4,0,0,4,6,,,,
20050330_GEO_TUR,2005-03-30,GEO,TUR,2.0,5.0,FIFA World Cup qualification,Tbilisi,Georgia,False,,-234.80443318179937,0.85,1.11,2,5,5,10,48.8,51.2,2,3,0,0,6,3,,,,
20050330_GRE_ALB,2005-03-30,GRE,ALB,2.0,0.0,FIFA World Cup qualification,Piraeus,Greece,False,,298.91740880907514,0.99,0.85,4,1,9,4,57.9,42.1,1,2,0,0,3,2,,,,
20050330_HUN_BUL,2005-03-30,HUN,BUL,1.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,,-102.5242478225532,0.55,1.28,1,5,2,10,46.1,53.9,2,3,0,0,3,8,,,,
20050330_ISR_FRA,2005-03-30,ISR,FRA,1.0,1.0,FIFA World Cup qualification,Ramat Gan,Israel,False,,-220.25815205713002,0.8,1.15,1,4,2,7,41.7,58.3,2,1,0,0,4,3,,,,
20050330_ITA_ISL,2005-03-30,ITA,ISL,0.0,0.0,Friendly,Padua,Italy,False,,344.7148001805199,1.02,0.05,3,0,7,0,57.9,42.1,1,1,0,0,3,3,,,,
20050330_JPN_BHR,2005-03-30,JPN,BHR,1.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,,131.7472902798968,1.18,0.78,5,2,8,5,54.4,45.6,3,2,0,0,3,5,,,,
20050330_KOR_UZB,2005-03-30,KOR,UZB,2.0,1.0,FIFA World Cup qualification,Seoul,South Korea,False,,41.38388506763772,0.87,0.2,3,1,6,3,48.8,51.2,2,1,0,0,9,2,,,,
20050330_KUW_KSA,2005-03-30,KUW,KSA,0.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,,-74.42228315379407,0.58,0.64,0,2,3,5,50.4,49.6,2,4,0,0,3,2,,,,
20050330_LVA_LUX,2005-03-30,LVA,LUX,4.0,0.0,FIFA World Cup qualification,Riga,Latvia,False,,355.46517083742924,1.7,1.42,4,6,8,15,57.1,42.9,2,3,0,0,1,7,,,,
20050330_MDA_NOR,2005-03-30,MDA,NOR,0.0,0.0,FIFA World Cup qualification,Chișinău,Moldova,False,,-336.06712375206325,1.25,0.89,3,4,6,9,44.9,55.1,1,0,0,0,8,5,,,,
20050330_MKD_ROU,2005-03-30,MKD,ROU,1.0,2.0,FIFA World Cup qualification,Skopje,North Macedonia,False,,-230.74095630693114,1.46,2.0,4,7,6,16,47.1,52.9,4,3,0,0,4,10,,,,
20050330_NED_ARM,2005-03-30,NED,ARM,2.0,0.0,FIFA World Cup qualification,Eindhoven,Netherlands,False,,399.7241137787271,0.42,0.05,2,0,5,0,58.8,41.2,0,0,0,0,4,2,,,,
20050330_PAN_MEX,2005-03-30,PAN,MEX,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,,-346.4394653814036,0.9,0.61,4,1,9,4,39.6,60.4,1,0,0,0,3,2,,,,
20050330_PAR_CHI,2005-03-30,PAR,CHI,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,,75.5085206865649,1.28,0.48,5,1,13,4,51.2,48.8,2,3,0,0,2,3,,,,
20050330_PER_ECU,2005-03-30,PER,ECU,2.0,2.0,FIFA World Cup qualification,Lima,Peru,False,,-85.7403297898527,1.75,1.64,5,5,11,11,44.2,55.8,1,1,0,0,6,8,,,,
20050330_POL_NIR,2005-03-30,POL,NIR,1.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,,239.8986311949336,0.89,1.1,2,1,5,1,55.8,44.2,3,2,0,0,6,5,,,,
20050330_PRK_IRN,2005-03-30,PRK,IRN,0.0,2.0,FIFA World Cup qualification,Pyongyang,North Korea,False,,-274.5273709182027,1.58,1.81,6,5,15,10,42.2,57.8,0,1,0,0,10,3,,,,
20050330_SMR_BEL,2005-03-30,SMR,BEL,1.0,2.0,FIFA World Cup qualification,Serravalle,San Marino,False,,-558.631749257188,0.56,2.01,1,6,2,12,39.0,61.0,1,4,0,0,5,3,,,,
20050330_SRB_ESP,2005-03-30,SRB,ESP,0.0,0.0,FIFA World Cup qualification,Belgrade,Serbia and Montenegro,False,,-185.85647868325623,0.38,1.14,1,2,0,5,41.1,58.9,1,2,0,0,2,4,,,,
20050330_SUI_CYP,2005-03-30,SUI,CYP,1.0,0.0,FIFA World Cup qualification,Zürich,Switzerland,False,,183.76675691795026,0.46,0.92,2,3,6,9,58.5,41.5,1,2,0,0,2,3,,,,
20050330_SVK_POR,2005-03-30,SVK,POR,1.0,1.0,FIFA World Cup qualification,Bratislava,Slovakia,False,,-192.1238260713926,0.45,0.78,1,3,4,7,46.6,53.4,2,4,0,0,2,6,,,,
20050330_SVN_BLR,2005-03-30,SVN,BLR,1.0,1.0,FIFA World Cup qualification,Celje,Slovenia,False,,52.912045823674816,1.74,0.83,7,2,15,3,45.2,54.8,1,3,0,0,10,9,,,,
20050330_TRI_CRC,2005-03-30,TRI,CRC,0.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,,-104.92055808899727,0.61,0.51,1,2,0,4,39.6,60.4,3,4,0,0,6,7,,,,
20050330_UKR_DEN,2005-03-30,UKR,DEN,1.0,0.0,FIFA World Cup qualification,Kyiv,Ukraine,False,,-69.64760573591434,1.06,0.34,4,1,8,2,45.5,54.5,1,1,0,0,2,1,,,,
20050330_URU_BRA,2005-03-30,URU,BRA,1.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,,-134.61388133852688,1.09,1.33,4,4,7,8,51.5,48.5,1,5,0,0,4,5,,,,
20050330_USA_GUA,2005-03-30,USA,GUA,2.0,0.0,FIFA World Cup qualification,Birmingham,United States,False,,131.840200366335,1.09,0.32,2,0,5,1,60.0,40.0,3,2,0,0,1,1,,,,
20050416_MOZ_ZIM,2005-04-16,MOZ,ZIM,0.0,3.0,COSAFA Cup,Windhoek,Namibia,True,,-159.31898519924584,0.26,1.13,0,4,0,9,45.1,54.9,1,3,1,0,0,6,,,,
20050416_NAM_BOT,2005-04-16,NAM,BOT,1.0,1.0,COSAFA Cup,Windhoek,Namibia,False,,-102.43547167504425,0.33,1.23,2,5,4,11,45.8,54.2,4,1,0,0,4,7,,,,
20050417_BOT_ZIM,2005-04-17,BOT,ZIM,0.0,2.0,COSAFA Cup,Windhoek,Namibia,True,,-172.0442859594025,0.48,1.88,2,7,3,15,36.4,63.6,1,2,0,0,0,4,,,,
20050420_EST_NOR,2005-04-20,EST,NOR,1.0,2.0,Friendly,Tallinn,Estonia,False,,-270.1691338724422,0.81,1.61,2,7,6,15,36.6,63.4,1,0,0,0,1,9,,,,
20050420_GUA_JAM,2005-04-20,GUA,JAM,0.0,1.0,Friendly,Atlanta,United States,True,,-43.95138722241359,0.05,2.17,0,8,0,17,45.2,54.8,1,0,0,0,0,4,,,,
20050427_BRA_GUA,2005-04-27,BRA,GUA,3.0,0.0,Friendly,São Paulo,Brazil,False,,171.53449331314891,1.66,0.92,6,3,14,8,54.5,45.5,2,0,0,0,6,4,,,,
20050427_MEX_POL,2005-04-27,MEX,POL,1.0,1.0,Friendly,Chicago,United States,True,,162.71112276305007,0.37,1.08,2,3,6,5,57.0,43.0,1,1,0,0,5,3,,,,
20050502_GGY_JEY,2005-05-02,GGY,JEY,0.0,0.0,Muratti Vase,Saint Sampson,Guernsey,False,,-25.026126763578986,0.78,0.39,2,1,4,2,55.0,45.0,2,2,0,0,4,1,,,,
20050503_Occitania_Chechnya,2005-05-03,Occitania,Chechnya,14.0,0.0,Friendly,Occitania,France,False,,-0.024003704766073497,3.75,0.8,14,4,20,10,44.5,55.5,1,2,0,0,7,7,,,,
20050504_ECU_PAR,2005-05-04,ECU,PAR,1.0,0.0,Friendly,East Rutherford,United States,True,,-14.558575929027029,1.54,0.47,6,2,14,3,46.7,53.3,0,1,0,1,13,6,,,,
20050515_JEY_GGY,2005-05-15,JEY,GGY,3.0,3.0,Muratti Vase,St Helier,Jersey,False,,22.72511350456739,1.23,1.5,6,4,13,9,49.5,50.5,1,3,0,0,11,8,,,,
20050517_Monaco_Occitania,2005-05-17,Monaco,Occitania,1.0,1.0,Friendly,Cap-d'Ail,France,True,,-10.78665919637001,0.99,1.31,2,6,6,13,47.3,52.7,1,2,0,0,1,8,,,,
20050521_LTU_LVA,2005-05-21,LTU,LVA,2.0,0.0,Baltic Cup,Kaunas,Lithuania,False,,-33.21731182906137,1.09,1.11,3,4,6,9,55.1,44.9,0,0,1,0,7,5,,,,
20050522_JPN_PER,2005-05-22,JPN,PER,0.0,1.0,Kirin Cup,Niigata,Japan,False,,241.97177220103094,0.25,1.36,0,4,0,6,62.4,37.6,1,2,0,0,1,2,,,,
20050522_SDN_CHA,2005-05-22,SDN,CHA,4.0,1.0,Friendly,Khartoum,Sudan,False,,40.12111074512177,2.17,1.38,5,5,11,11,48.7,51.3,1,0,0,0,6,6,,,,
20050524_NOR_CRC,2005-05-24,NOR,CRC,1.0,0.0,Friendly,Oslo,Norway,False,,-10.59640352657334,0.83,0.86,2,4,4,12,49.6,50.4,1,1,0,0,2,4,,,,
20050524_PER_UAE,2005-05-24,PER,UAE,0.0,0.0,Kirin Cup,Toyota,Japan,True,,80.48637782048604,1.23,0.68,5,2,11,5,56.2,43.8,1,1,0,0,11,5,,,,
20050525_TRI_BER,2005-05-25,TRI,BER,4.0,0.0,Friendly,Port of Spain,Trinidad and Tobago,False,,150.22122027503087,2.65,0.45,9,1,20,2,60.0,40.0,1,2,0,0,9,3,,,,
20050525_VEN_PAN,2005-05-25,VEN,PAN,1.0,1.0,Friendly,Caracas,Venezuela,False,,-16.554179892504635,0.96,1.02,2,2,4,3,56.5,43.5,1,1,0,0,5,5,,,,
20050527_GIB_Monaco,2005-05-27,GIB,Monaco,4.0,0.0,Friendly,Gibraltar,Gibraltar,False,,23.679975003087065,1.29,0.77,4,4,8,11,53.9,46.1,0,0,0,0,2,0,,,,
20050527_JPN_UAE,2005-05-27,JPN,UAE,0.0,1.0,Kirin Cup,Tokyo,Japan,False,,267.5490038889054,0.55,0.89,3,3,10,9,56.4,43.6,0,0,0,0,6,3,,,,
20050527_KSA_BHR,2005-05-27,KSA,BHR,1.0,1.0,Friendly,Riyadh,Saudi Arabia,False,,53.705263803603884,1.23,0.96,2,2,7,2,41.2,58.8,1,1,0,0,3,4,,,,
20050527_KUW_EGY,2005-05-27,KUW,EGY,0.0,1.0,Friendly,Kuwait City,Kuwait,False,,-82.82235498676005,1.86,0.72,5,3,9,10,45.0,55.0,1,3,0,0,5,6,,,,
20050527_LBY_MWI,2005-05-27,LBY,MWI,1.0,1.0,Friendly,Tripoli,Libya,False,,158.84710597956268,1.44,0.77,6,2,13,4,56.9,43.1,0,2,0,1,5,3,,,,
20050527_SDN_CHA,2005-05-27,SDN,CHA,1.0,1.0,Friendly,Khartoum,Sudan,False,,57.82176557245839,0.5,1.14,1,4,2,8,55.0,45.0,3,1,0,0,3,6,,,,
20050527_TRI_BER,2005-05-27,TRI,BER,1.0,0.0,Friendly,San Fernando,Trinidad and Tobago,False,,162.07519549429503,1.58,0.74,5,3,10,6,60.4,39.6,0,0,0,0,8,3,,,,
20050527_TUN_ANG,2005-05-27,TUN,ANG,4.0,1.0,Friendly,Tunis,Tunisia,False,,69.62293997048005,1.92,0.83,7,4,14,9,52.1,47.9,3,1,1,0,6,2,,,,
20050528_USA_ENG,2005-05-28,USA,ENG,1.0,2.0,Friendly,Chicago,United States,False,,-2.7155139227656946,1.97,1.18,7,4,15,10,44.6,55.4,1,0,0,0,11,3,,,,
20050529_HKG_MAC,2005-05-29,HKG,MAC,8.0,1.0,Friendly,Victoria,Hong Kong,False,,222.90516929031787,2.79,0.79,8,1,16,1,57.2,42.8,1,2,0,0,11,2,,,,
20050529_IRN_AZE,2005-05-29,IRN,AZE,2.0,1.0,Friendly,Tehran,Iran,False,,495.3235787206779,2.06,1.93,6,7,13,15,65.8,34.2,1,0,0,0,4,11,,,,
20050529_POL_ALB,2005-05-29,POL,ALB,1.0,0.0,Friendly,Szczecin,Poland,False,,256.831667149693,1.21,0.93,1,4,1,9,58.3,41.7,0,1,0,0,2,5,,,,
20050529_TOG_BFA,2005-05-29,TOG,BFA,1.0,0.0,Friendly,Lomé,Togo,False,,164.05051995157032,1.1,0.86,5,2,12,6,52.8,47.2,3,0,0,0,7,7,,,,
20050531_COL_ENG,2005-05-31,COL,ENG,2.0,3.0,Friendly,East Rutherford,United States,True,,-148.76670060862602,1.48,2.38,7,6,16,13,45.9,54.1,1,1,0,1,4,6,,,,
20050531_FRA_HUN,2005-05-31,FRA,HUN,2.0,1.0,Friendly,Metz,France,False,,292.28762636659553,1.81,1.23,5,5,13,12,59.1,40.9,1,1,0,0,4,8,,,,
20050601_GAB_ZAM,2005-06-01,GAB,ZAM,0.0,1.0,Friendly,Johannesburg,South Africa,True,,-57.13758422150295,0.37,1.21,2,4,5,7,49.3,50.7,0,1,0,0,2,11,,,,
20050601_LES_SWZ,2005-06-01,LES,SWZ,3.0,4.0,Friendly,Maseru,Lesotho,False,,-12.495839648145193,2.15,1.46,7,4,13,9,50.3,49.7,3,0,0,0,8,6,,,,
20050602_FIN_DEN,2005-06-02,FIN,DEN,0.0,1.0,Friendly,Tampere,Finland,False,,-61.23418321303507,1.0,0.84,5,3,9,8,40.9,59.1,0,2,0,0,0,6,,,,
20050603_BHR_JPN,2005-06-03,BHR,JPN,0.0,1.0,FIFA World Cup qualification,Riffa,Bahrain,False,,-108.85189219925496,1.02,0.26,3,1,6,3,46.7,53.3,1,1,0,0,8,3,,,,
20050603_IRN_PRK,2005-06-03,IRN,PRK,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,,292.0118404182472,0.76,2.12,1,6,2,14,55.3,44.7,3,3,0,0,3,3,,,,
20050603_KSA_KUW,2005-06-03,KSA,KUW,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,,70.42165181895393,1.15,1.16,4,4,8,8,48.2,51.8,3,3,0,0,3,3,,,,
20050603_LBY_CIV,2005-06-03,LBY,CIV,0.0,0.0,FIFA World Cup qualification,Tripoli,Libya,False,,-122.65673606683981,0.67,1.14,3,2,7,4,49.0,51.0,4,0,0,0,4,1,,,,
20050603_UZB_KOR,2005-06-03,UZB,KOR,1.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,,-83.69337649866952,1.33,0.54,4,2,10,4,46.0,54.0,0,3,0,0,6,3,,,,
20050604_ALB_GEO,2005-06-04,ALB,GEO,3.0,2.0,FIFA World Cup qualification,Tirana,Albania,False,,-21.940092728894115,2.28,0.49,6,2,14,4,40.2,59.8,2,2,0,0,8,3,,,,
20050604_ARM_MKD,2005-06-04,ARM,MKD,1.0,2.0,FIFA World Cup qualification,Yerevan,Armenia,False,,-15.790163764648014,1.74,1.07,4,3,8,7,54.4,45.6,1,1,0,1,5,7,,,,
20050604_AZE_POL,2005-06-04,AZE,POL,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,,-358.3882465237011,0.51,1.36,2,3,4,6,33.9,66.1,2,3,0,0,3,4,,,,
20050604_BEN_CMR,2005-06-04,BEN,CMR,1.0,4.0,FIFA World Cup qualification,Cotonou,Benin,False,,-311.83186190109063,1.36,0.31,3,4,6,9,41.3,58.7,2,2,0,0,6,5,,,,
20050604_BLR_SVN,2005-06-04,BLR,SVN,1.0,1.0,FIFA World Cup qualification,Minsk,Belarus,False,,-45.65797173276496,0.96,0.35,3,2,8,1,49.3,50.7,2,2,0,0,3,5,,,,
20050604_BOT_TUN,2005-06-04,BOT,TUN,1.0,3.0,FIFA World Cup qualification,Gaborone,Botswana,False,,-270.2362296611543,1.31,1.87,4,5,10,11,42.0,58.0,2,3,0,0,9,7,,,,
20050604_BUL_CRO,2005-06-04,BUL,CRO,1.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False,,-128.28233414550255,0.53,1.9,1,6,0,12,40.3,59.7,2,0,0,0,2,7,,,,
