date,home_team,away_team,home_goals,away_goals,sede_ciudad,sede_pais,sede_nombre,odd_home,odd_draw,odd_away,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2024-03-30 13:30:00,Cape Town City FC,Kaizer Chiefs,0.0,0.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240330_Cape-Town-City-FC_Kaizer-Chiefs,22.829802752018622,0.59,0.72,2,1,4,1,48.3,51.7,0,3,0,0,3,4
2024-03-30 13:30:00,Golden Arrows,Richards Bay FC,2.0,1.0,Hammarsdale,South Africa,Mpumalanga Stadium,,,,South African Premier Division,,20240330_Golden-Arrows_Richards-Bay-FC,88.29654593084138,0.9,1.46,4,5,8,13,57.0,43.0,0,2,1,0,5,7
2024-03-30 13:30:00,Polokwane City FC,Chippa United,1.0,0.0,Polokwane,South Africa,Old Peter Mokaba Stadium,,,,South African Premier Division,,20240330_Polokwane-City-FC_Chippa-United,43.276091472772805,1.54,0.85,4,3,10,7,51.7,48.3,2,1,0,0,6,5
2024-03-30 13:30:00,Stellenbosch,Royal AM,3.0,0.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20240330_Stellenbosch_Royal-AM,80.42054461781572,1.36,1.19,3,4,5,9,51.3,48.7,2,1,0,0,5,5
2024-03-30 15:30:00,TS Galaxy FC,AmaZulu,2.0,0.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20240330_TS-Galaxy-FC_AmaZulu,-4.0465758995098895,0.74,0.05,4,0,10,1,51.5,48.5,2,1,0,0,7,2
2024-03-30 15:45:00,Sekhukhune United FC,Orlando Pirates,2.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240330_Sekhukhune-United-FC_Orlando-Pirates,-72.10103213032221,0.74,1.51,2,4,5,9,47.0,53.0,1,1,0,0,1,5
2024-03-31 13:30:00,Cape Town Spurs FC,Moroka Swallows,0.0,1.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240331_Cape-Town-Spurs-FC_Moroka-Swallows,-30.291900592609636,0.62,1.45,2,3,5,5,47.3,52.7,1,3,0,0,5,6
2024-04-02 17:30:00,AmaZulu,Polokwane City FC,0.0,0.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20240402_AmaZulu_Polokwane-City-FC,-40.891342627349104,1.34,0.54,6,2,14,5,46.0,54.0,1,1,0,0,11,5
2024-04-02 17:30:00,Kaizer Chiefs,Stellenbosch,0.0,1.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20240402_Kaizer-Chiefs_Stellenbosch,-51.27043970136947,0.05,2.25,0,6,0,12,42.3,57.7,2,3,0,0,1,9
2024-04-02 17:30:00,Mamelodi Sundowns,Richards Bay FC,1.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20240402_Mamelodi-Sundowns_Richards-Bay-FC,332.0765570050987,0.65,0.52,2,1,4,4,57.3,42.7,1,0,0,0,3,1
2024-04-02 17:30:00,Sekhukhune United FC,Cape Town City FC,2.0,2.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240402_Sekhukhune-United-FC_Cape-Town-City-FC,-23.159676752503174,0.85,1.31,4,2,8,5,49.0,51.0,1,0,0,0,3,4
2024-04-03 17:30:00,Chippa United,Cape Town Spurs FC,2.0,0.0,Gqeberha,South Africa,Nelson Mandela Bay Stadium,,,,South African Premier Division,,20240403_Chippa-United_Cape-Town-Spurs-FC,28.311622914015288,0.86,1.17,4,4,11,11,51.8,48.2,0,1,0,0,8,3
2024-04-03 17:30:00,Golden Arrows,SuperSport United,2.0,2.0,Hammarsdale,South Africa,Mpumalanga Stadium,,,,South African Premier Division,,20240403_Golden-Arrows_SuperSport-United,-87.91911265598878,1.9,1.06,7,5,16,13,43.2,56.8,0,2,0,0,7,12
2024-04-03 17:30:00,Moroka Swallows,Orlando Pirates,1.0,1.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20240403_Moroka-Swallows_Orlando-Pirates,-101.03990293251036,1.63,0.37,5,3,11,5,48.9,51.1,1,1,0,0,8,4
2024-04-03 17:30:00,TS Galaxy FC,Royal AM,3.0,0.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20240403_TS-Galaxy-FC_Royal-AM,7.688773359858033,1.74,0.94,4,3,10,6,44.2,55.8,2,2,0,0,6,7
2024-04-06 13:00:00,Chippa United,Kaizer Chiefs,2.0,0.0,"East London, South Africa",South Africa,Buffalo City Stadium,,,,South African Premier Division,,20240406_Chippa-United_Kaizer-Chiefs,-62.38062042748197,1.17,1.19,4,5,9,11,43.6,56.4,0,4,0,0,4,6
2024-04-06 13:00:00,Richards Bay FC,Moroka Swallows,1.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20240406_Richards-Bay-FC_Moroka-Swallows,-95.78624880804182,0.79,0.83,1,2,4,4,48.5,51.5,3,1,0,0,3,8
2024-04-06 15:00:00,Stellenbosch,Sekhukhune United FC,0.0,0.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20240406_Stellenbosch_Sekhukhune-United-FC,62.618275324044134,0.05,1.63,0,6,0,14,54.1,45.9,2,1,0,0,1,7
2024-04-06 15:30:00,Orlando Pirates,Golden Arrows,7.0,1.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20240406_Orlando-Pirates_Golden-Arrows,77.64696368067644,1.99,0.36,9,1,18,3,56.7,43.3,3,1,0,0,8,3
2024-04-06 18:00:00,SuperSport United,TS Galaxy FC,0.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20240406_SuperSport-United_TS-Galaxy-FC,70.48552571641972,1.89,0.91,8,2,17,4,57.6,42.4,1,4,0,1,10,3
2024-04-07 13:00:00,Cape Town City FC,AmaZulu,0.0,1.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20240407_Cape-Town-City-FC_AmaZulu,79.28661375930915,0.05,1.02,0,2,0,3,51.4,48.6,1,2,0,0,3,2
2024-04-07 13:00:00,Royal AM,Polokwane City FC,3.0,2.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20240407_Royal-AM_Polokwane-City-FC,-38.67580786904978,1.05,1.2,4,3,9,5,44.2,55.8,2,1,0,0,4,4
2024-04-09 17:30:00,Cape Town Spurs FC,Mamelodi Sundowns,0.0,1.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240409_Cape-Town-Spurs-FC_Mamelodi-Sundowns,-309.096476500878,0.85,0.69,3,2,7,5,34.4,65.6,0,1,0,0,3,1
2024-04-15 17:30:00,Moroka Swallows,Mamelodi Sundowns,2.0,2.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20240415_Moroka-Swallows_Mamelodi-Sundowns,-261.1651753883889,1.53,1.33,5,4,11,9,36.3,63.7,3,1,0,0,7,4
2024-04-17 17:30:00,Sekhukhune United FC,Stellenbosch,1.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240417_Sekhukhune-United-FC_Stellenbosch,-58.33899245515795,0.96,0.79,3,4,9,10,55.5,44.5,2,2,0,0,6,8
2024-04-17 17:30:00,SuperSport United,Polokwane City FC,1.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20240417_SuperSport-United_Polokwane-City-FC,61.89615548396,1.07,0.97,3,4,7,9,52.9,47.1,0,0,0,0,3,6
2024-04-20 13:00:00,Golden Arrows,Royal AM,1.0,1.0,Hammarsdale,South Africa,Mpumalanga Stadium,,,,South African Premier Division,,20240420_Golden-Arrows_Royal-AM,-3.0212763168954098,0.93,1.6,1,3,2,7,38.2,61.8,2,0,0,0,3,2
2024-04-20 15:00:00,Sekhukhune United FC,Cape Town Spurs FC,1.0,0.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240420_Sekhukhune-United-FC_Cape-Town-Spurs-FC,129.47809300872973,0.62,1.12,2,2,5,3,59.5,40.5,3,0,0,0,3,3
2024-04-20 15:30:00,Orlando Pirates,AmaZulu,1.0,0.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20240420_Orlando-Pirates_AmaZulu,91.39183546602999,1.73,0.67,6,2,14,5,57.6,42.4,0,3,0,0,6,2
2024-04-20 18:00:00,SuperSport United,Chippa United,0.0,2.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20240420_SuperSport-United_Chippa-United,84.19054168210505,1.58,0.43,5,2,13,6,53.1,46.9,1,1,0,0,11,5
2024-04-21 13:00:00,Polokwane City FC,Cape Town City FC,2.0,2.0,Polokwane,South Africa,Old Peter Mokaba Stadium,,,,South African Premier Division,,20240421_Polokwane-City-FC_Cape-Town-City-FC,-37.729919781032095,0.89,0.31,2,2,4,3,43.0,57.0,0,1,0,0,6,1
2024-04-21 13:00:00,Richards Bay FC,Kaizer Chiefs,1.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20240421_Richards-Bay-FC_Kaizer-Chiefs,-112.54478961930522,0.9,0.17,3,1,7,2,46.0,54.0,0,1,0,0,7,3
2024-04-21 15:30:00,TS Galaxy FC,Stellenbosch,1.0,2.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20240421_TS-Galaxy-FC_Stellenbosch,-71.24359257458786,0.9,1.86,5,6,12,15,44.3,55.7,0,1,0,0,3,7
2024-04-23 17:30:00,Mamelodi Sundowns,Sekhukhune United FC,2.0,1.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20240423_Mamelodi-Sundowns_Sekhukhune-United-FC,171.19104678422354,0.24,0.9,2,2,5,6,54.6,45.4,3,3,0,0,4,2
2024-04-26 17:30:00,Cape Town Spurs FC,Richards Bay FC,1.0,0.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240426_Cape-Town-Spurs-FC_Richards-Bay-FC,-13.010519061583636,1.01,1.1,4,3,8,7,47.1,52.9,3,3,0,0,4,6
2024-04-26 17:30:00,TS Galaxy FC,Moroka Swallows,2.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20240426_TS-Galaxy-FC_Moroka-Swallows,40.51189039803057,2.31,0.96,7,4,16,11,50.2,49.8,2,1,0,0,6,9
2024-04-27 13:00:00,AmaZulu,Chippa United,2.0,1.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20240427_AmaZulu_Chippa-United,-9.414060737296268,0.84,1.33,3,5,8,11,51.8,48.2,3,2,0,0,3,7
2024-04-27 15:30:00,Kaizer Chiefs,SuperSport United,2.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240427_Kaizer-Chiefs_SuperSport-United,-50.97775121603513,2.38,0.83,9,3,19,7,43.5,56.5,0,2,0,0,7,5
2024-04-27 18:00:00,Stellenbosch,Polokwane City FC,5.0,0.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20240427_Stellenbosch_Polokwane-City-FC,97.61719379421015,2.63,0.47,6,2,12,4,52.2,47.8,2,0,0,0,6,2
2024-04-28 13:00:00,Royal AM,Orlando Pirates,0.0,4.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20240428_Royal-AM_Orlando-Pirates,-102.36820512372219,0.27,1.89,2,5,5,9,47.5,52.5,1,2,0,1,5,2
2024-04-28 15:30:00,Cape Town City FC,Golden Arrows,1.0,1.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20240428_Cape-Town-City-FC_Golden-Arrows,53.47944380451372,1.42,0.97,4,3,8,5,52.6,47.4,0,2,0,0,4,3
2024-04-29 17:30:00,Mamelodi Sundowns,TS Galaxy FC,3.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20240429_Mamelodi-Sundowns_TS-Galaxy-FC,201.30186651687177,1.39,0.05,4,2,9,9,49.9,50.1,1,2,0,0,4,5
2024-04-30 17:30:00,Cape Town Spurs FC,Polokwane City FC,0.0,1.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240430_Cape-Town-Spurs-FC_Polokwane-City-FC,-82.34121998777141,1.55,0.51,5,3,8,5,46.1,53.9,4,3,0,0,3,8
2024-04-30 17:30:00,Richards Bay FC,AmaZulu,2.0,1.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20240430_Richards-Bay-FC_AmaZulu,-92.88327902508331,0.8,0.76,2,3,4,7,48.1,51.9,0,0,0,0,5,3
2024-05-01 13:00:00,Cape Town City FC,Orlando Pirates,0.0,2.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20240501_Cape-Town-City-FC_Orlando-Pirates,-62.09721253800626,0.95,1.28,2,5,5,11,48.0,52.0,3,1,1,0,7,13
2024-05-01 13:00:00,Chippa United,Moroka Swallows,1.0,2.0,"East London, South Africa",South Africa,Buffalo City Stadium,,,,South African Premier Division,,20240501_Chippa-United_Moroka-Swallows,18.595625385167978,0.96,2.04,1,6,1,13,43.7,56.3,0,0,0,0,3,6
2024-05-01 15:30:00,Stellenbosch,Golden Arrows,3.0,0.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20240501_Stellenbosch_Golden-Arrows,122.84457347183388,1.73,0.9,4,0,10,0,48.8,51.2,2,1,0,0,4,0
2024-05-01 17:30:00,Royal AM,SuperSport United,0.0,1.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20240501_Royal-AM_SuperSport-United,-51.86297600497528,0.83,0.45,3,1,8,4,49.0,51.0,4,4,0,0,1,5
2024-05-02 17:30:00,Kaizer Chiefs,Mamelodi Sundowns,1.0,5.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20240502_Kaizer-Chiefs_Mamelodi-Sundowns,-220.58400621683995,1.75,1.55,7,5,16,10,48.4,51.6,2,3,0,0,9,4
2024-05-03 17:30:00,Sekhukhune United FC,TS Galaxy FC,0.0,0.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240503_Sekhukhune-United-FC_TS-Galaxy-FC,22.797211015014682,0.81,0.05,2,0,3,0,50.6,49.4,1,0,0,0,5,3
2024-05-07 17:30:00,Cape Town City FC,Moroka Swallows,2.0,0.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240507_Cape-Town-City-FC_Moroka-Swallows,54.67358598947931,1.03,0.91,2,1,4,2,52.0,48.0,0,1,0,0,1,1
2024-05-07 17:30:00,Kaizer Chiefs,TS Galaxy FC,2.0,2.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240507_Kaizer-Chiefs_TS-Galaxy-FC,-13.8648471950969,1.62,1.13,5,4,11,8,53.5,46.5,4,2,0,0,4,6
2024-05-07 17:30:00,Royal AM,Cape Town Spurs FC,0.0,1.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20240507_Royal-AM_Cape-Town-Spurs-FC,65.94560700451439,1.27,0.43,6,1,16,3,60.5,39.5,0,0,0,0,5,2
2024-05-07 17:30:00,SuperSport United,Sekhukhune United FC,1.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20240507_SuperSport-United_Sekhukhune-United-FC,3.87681530258169,1.19,1.77,3,5,7,8,47.2,52.8,1,1,0,0,3,8
2024-05-08 17:30:00,Golden Arrows,Mamelodi Sundowns,0.0,0.0,Hammarsdale,South Africa,Mpumalanga Stadium,,,,South African Premier Division,,20240508_Golden-Arrows_Mamelodi-Sundowns,-254.57085740491038,0.75,0.72,3,2,7,5,40.9,59.1,1,0,0,0,6,2
2024-05-08 17:30:00,Orlando Pirates,Chippa United,2.0,0.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20240508_Orlando-Pirates_Chippa-United,143.21406410148825,1.57,1.36,5,4,10,9,56.0,44.0,1,1,0,0,3,7
2024-05-08 17:30:00,Polokwane City FC,Richards Bay FC,0.0,0.0,Polokwane,South Africa,Old Peter Mokaba Stadium,,,,South African Premier Division,,20240508_Polokwane-City-FC_Richards-Bay-FC,88.30335665613165,0.05,0.53,0,3,1,6,50.5,49.5,2,0,0,0,2,5
2024-05-08 17:30:00,Stellenbosch,AmaZulu,0.0,0.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20240508_Stellenbosch_AmaZulu,139.4510452429738,0.36,0.85,0,0,0,0,52.0,48.0,3,1,0,0,3,3
2024-05-10 17:30:00,SuperSport United,Cape Town Spurs FC,0.0,0.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240510_SuperSport-United_Cape-Town-Spurs-FC,123.86777853734588,0.66,1.26,4,5,8,12,53.0,47.0,0,0,0,0,2,2
2024-05-11 13:00:00,Moroka Swallows,Stellenbosch,2.0,0.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20240511_Moroka-Swallows_Stellenbosch,-151.06092710266057,0.65,1.41,2,4,3,10,43.6,56.4,2,2,0,0,3,2
2024-05-11 13:00:00,Polokwane City FC,Sekhukhune United FC,0.0,0.0,Polokwane,South Africa,Old Peter Mokaba Stadium,,,,South African Premier Division,,20240511_Polokwane-City-FC_Sekhukhune-United-FC,-36.737899847953486,0.57,1.6,1,5,2,10,48.5,51.5,0,0,0,0,3,4
2024-05-11 15:30:00,Mamelodi Sundowns,Royal AM,1.0,0.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20240511_Mamelodi-Sundowns_Royal-AM,271.2046042192087,0.77,0.05,4,2,9,5,54.0,46.0,0,0,0,0,5,3
2024-05-11 18:00:00,Orlando Pirates,Richards Bay FC,0.0,1.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20240511_Orlando-Pirates_Richards-Bay-FC,197.41585953020308,1.0,0.53,4,2,6,4,60.9,39.1,0,0,0,0,7,7
2024-05-12 13:00:00,Cape Town City FC,TS Galaxy FC,1.0,1.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20240512_Cape-Town-City-FC_TS-Galaxy-FC,21.141945613002235,1.05,0.92,2,4,5,9,51.1,48.9,0,3,0,0,0,8
2024-05-12 13:00:00,Golden Arrows,Chippa United,1.0,1.0,Hammarsdale,South Africa,Mpumalanga Stadium,,,,South African Premier Division,,20240512_Golden-Arrows_Chippa-United,28.3120268053774,0.49,0.27,1,1,5,4,46.4,53.6,1,0,0,1,2,3
2024-05-12 15:30:00,AmaZulu,Kaizer Chiefs,1.0,1.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20240512_AmaZulu_Kaizer-Chiefs,-20.12136170901931,0.05,0.43,1,2,3,4,47.0,53.0,0,1,0,0,2,2
2024-05-14 17:30:00,Royal AM,Mamelodi Sundowns,0.0,2.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20240514_Royal-AM_Mamelodi-Sundowns,-279.5315244606054,0.58,1.01,3,3,5,9,41.4,58.6,1,1,0,0,5,8
2024-05-18 13:00:00,Cape Town City FC,Richards Bay FC,3.0,1.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20240518_Cape-Town-City-FC_Richards-Bay-FC,99.47642271858786,1.49,1.22,5,3,13,6,59.8,40.2,1,3,1,0,13,1
2024-05-18 13:00:00,Golden Arrows,Cape Town Spurs FC,1.0,1.0,Hammarsdale,South Africa,Mpumalanga Stadium,,,,South African Premier Division,,20240518_Golden-Arrows_Cape-Town-Spurs-FC,63.989822055193144,0.19,0.84,1,2,1,7,53.6,46.4,1,3,0,0,4,2
2024-05-18 13:00:00,Kaizer Chiefs,Polokwane City FC,0.0,0.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20240518_Kaizer-Chiefs_Polokwane-City-FC,0.0347216446746188,0.08,0.91,0,4,2,9,53.6,46.4,1,2,0,0,6,10
2024-05-18 13:00:00,Royal AM,Chippa United,0.0,0.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20240518_Royal-AM_Chippa-United,-12.45531598974344,1.68,0.36,6,0,15,0,49.2,50.8,2,4,0,0,7,4
2024-05-18 13:00:00,Sekhukhune United FC,AmaZulu,0.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240518_Sekhukhune-United-FC_AmaZulu,52.907809270201824,0.52,1.04,2,4,4,10,57.4,42.6,0,2,0,0,4,1
2024-05-18 13:00:00,Stellenbosch,Mamelodi Sundowns,0.0,1.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240518_Stellenbosch_Mamelodi-Sundowns,-138.02842268161817,0.05,0.33,0,1,1,1,37.7,62.3,2,1,0,0,2,7
2024-05-18 13:00:00,SuperSport United,Moroka Swallows,2.0,0.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20240518_SuperSport-United_Moroka-Swallows,58.21450003036807,0.38,1.43,2,2,6,5,60.7,39.3,1,3,1,0,3,2
2024-05-18 13:00:00,TS Galaxy FC,Orlando Pirates,1.0,0.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20240518_TS-Galaxy-FC_Orlando-Pirates,-81.2857311118596,1.26,0.43,4,2,9,4,49.1,50.9,2,2,0,0,5,4
2024-05-21 17:30:00,TS Galaxy FC,Mamelodi Sundowns,1.0,1.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20240521_TS-Galaxy-FC_Mamelodi-Sundowns,-210.3736695038749,1.11,0.97,6,2,13,5,42.0,58.0,2,0,0,0,7,4
2024-05-25 13:00:00,AmaZulu,Golden Arrows,1.0,3.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20240525_AmaZulu_Golden-Arrows,13.990055343368113,1.11,1.61,3,5,8,10,59.8,40.2,1,0,0,0,6,4
2024-05-25 13:00:00,Cape Town Spurs FC,Kaizer Chiefs,2.0,0.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20240525_Cape-Town-Spurs-FC_Kaizer-Chiefs,-78.5273328964031,0.32,0.51,2,2,1,3,45.6,54.4,0,1,0,0,1,4
2024-05-25 13:00:00,Chippa United,Sekhukhune United FC,0.0,1.0,"East London, South Africa",South Africa,Buffalo City Stadium,,,,South African Premier Division,,20240525_Chippa-United_Sekhukhune-United-FC,-63.876265010497036,0.61,0.29,3,1,7,1,40.4,59.6,0,4,0,0,3,5
2024-05-25 13:00:00,Mamelodi Sundowns,Cape Town City FC,0.0,1.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20240525_Mamelodi-Sundowns_Cape-Town-City-FC,190.3011733979456,0.57,1.28,2,3,5,5,56.2,43.8,1,3,0,0,4,2
2024-05-25 13:00:00,Moroka Swallows,Royal AM,1.0,2.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20240525_Moroka-Swallows_Royal-AM,21.829949786539828,0.82,0.85,2,3,3,6,47.9,52.1,1,2,0,0,5,12
2024-05-25 13:00:00,Orlando Pirates,SuperSport United,1.0,1.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20240525_Orlando-Pirates_SuperSport-United,35.90922577240008,1.45,0.05,3,1,7,3,48.6,51.4,2,4,0,0,3,3
2024-05-25 13:00:00,Polokwane City FC,TS Galaxy FC,1.0,0.0,Polokwane,South Africa,Old Peter Mokaba Stadium,,,,South African Premier Division,,20240525_Polokwane-City-FC_TS-Galaxy-FC,-35.613473269731,0.95,0.49,2,1,3,2,45.1,54.9,2,1,0,0,3,1
2024-05-25 13:00:00,Richards Bay FC,Stellenbosch,2.0,1.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20240525_Richards-Bay-FC_Stellenbosch,-160.61366642879148,2.13,1.19,8,4,18,7,47.1,52.9,1,2,0,0,6,5
2024-09-14 13:00:00,Royal AM,Cape Town City FC,1.0,1.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20240914_Royal-AM_Cape-Town-City-FC,-103.0124708981075,1.42,0.49,3,2,6,5,47.8,52.2,1,3,0,0,2,1
2024-09-14 15:30:00,Marumo Gallants,Kaizer Chiefs,1.0,2.0,Bloemfontein,South Africa,Free State Toyota Stadium,,,,South African Premier Division,,20240914_Marumo-Gallants_Kaizer-Chiefs,7.388138252413,1.81,0.82,6,2,13,5,51.6,48.4,2,1,0,0,3,1
2024-09-14 18:00:00,Polokwane City FC,AmaZulu,2.0,1.0,Polokwane,South Africa,Old Peter Mokaba Stadium,,,,South African Premier Division,,20240914_Polokwane-City-FC_AmaZulu,30.594775403321364,2.01,0.54,6,2,10,4,50.6,49.4,1,0,0,0,7,7
2024-09-15 13:00:00,Richards Bay FC,TS Galaxy FC,1.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20240915_Richards-Bay-FC_TS-Galaxy-FC,-79.28798403920746,2.09,0.16,6,1,13,2,48.3,51.7,1,2,0,0,6,6
2024-09-17 17:30:00,Mamelodi Sundowns,SuperSport United,2.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20240917_Mamelodi-Sundowns_SuperSport-United,168.79879954685384,1.88,1.26,6,6,13,12,48.3,51.7,3,1,0,0,8,3
2024-09-18 17:30:00,Orlando Pirates,Chippa United,2.0,1.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20240918_Orlando-Pirates_Chippa-United,132.95672776133733,1.15,0.93,4,1,8,2,55.7,44.3,1,2,0,1,3,3
2024-09-18 17:30:00,Sekhukhune United FC,Magesi FC,1.0,0.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20240918_Sekhukhune-United-FC_Magesi-FC,25.865325663224667,0.84,0.55,2,3,5,7,51.4,48.6,3,3,0,0,4,7
2024-09-18 17:30:00,Stellenbosch,Golden Arrows,0.0,2.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20240918_Stellenbosch_Golden-Arrows,75.73995814288173,0.46,1.37,1,3,3,8,54.9,45.1,1,0,0,0,3,5
2024-09-21 13:00:00,Golden Arrows,Marumo Gallants,2.0,0.0,Hammarsdale,South Africa,Mpumalanga Stadium,,,,South African Premier Division,,20240921_Golden-Arrows_Marumo-Gallants,27.683756037994726,2.71,1.23,7,4,15,11,57.5,42.5,1,1,0,0,6,7
2024-09-21 13:00:00,Magesi FC,Polokwane City FC,0.0,2.0,Polokwane,South Africa,Old Peter Mokaba Stadium,,,,South African Premier Division,,20240921_Magesi-FC_Polokwane-City-FC,-30.932093513827567,0.83,1.3,3,4,5,7,46.4,53.6,1,1,0,0,2,2
2024-09-21 15:30:00,SuperSport United,Royal AM,0.0,0.0,Pretoria,South Africa,TUT Stadium,,,,South African Premier Division,,20240921_SuperSport-United_Royal-AM,78.4969363420314,0.29,0.49,0,4,0,8,47.1,52.9,1,2,0,0,1,1
2024-09-21 18:00:00,Chippa United,Richards Bay FC,1.0,0.0,"East London, South Africa",South Africa,Buffalo City Stadium,,,,South African Premier Division,,20240921_Chippa-United_Richards-Bay-FC,-18.7108852615886,0.66,0.83,1,4,0,10,44.6,55.4,1,0,0,0,6,3
